date,stock_id,ticker,open,high,low,close,volume,ma_5,ma_20,rsi_14,volatility_20d,trend,daily_return
2025-06-16,GOTO.JK,GOTO,64.0,65.0,63.0,64.0,2745897400,65.8,67.8,37.37,0.5455,bearish,0.0
2025-06-17,GOTO.JK,GOTO,64.0,65.0,63.0,64.0,1211113800,65.4,67.05,37.37,0.5447,bearish,0.0
2025-06-18,GOTO.JK,GOTO,64.0,65.0,63.0,63.0,2434505700,64.4,66.55,35.68,0.4819,bearish,-0.015625
2025-06-19,GOTO.JK,GOTO,63.0,64.0,60.0,61.0,3974585500,63.2,65.95,32.52,0.4889,bearish,-0.031746
2025-06-20,GOTO.JK,GOTO,61.0,62.0,58.0,59.0,11574545200,62.2,65.35,29.69,0.4922,bearish,-0.032787
2025-06-23,GOTO.JK,GOTO,58.0,58.0,55.0,57.0,6601755900,60.8,64.6,27.14,0.4919,bearish,-0.033898
2025-06-24,GOTO.JK,GOTO,58.0,61.0,57.0,57.0,4670232000,59.4,63.95,27.14,0.4895,bearish,0.0
2025-06-25,GOTO.JK,GOTO,58.0,59.0,57.0,59.0,2379301100,58.6,63.3,33.73,0.4965,bearish,0.035088
2025-06-26,GOTO.JK,GOTO,59.0,60.0,57.0,60.0,1759199400,58.4,62.7,36.81,0.5045,bearish,0.016949
2025-06-30,GOTO.JK,GOTO,61.0,61.0,58.0,58.0,3299879000,58.2,62.2,33.46,0.4814,bearish,-0.033333
2025-07-01,GOTO.JK,GOTO,59.0,59.0,58.0,59.0,1089836500,58.6,61.85,36.57,0.4819,bearish,0.017241
2025-07-02,GOTO.JK,GOTO,58.0,59.0,56.0,57.0,4064954000,58.6,61.5,33.23,0.4846,bearish,-0.033898
2025-07-03,GOTO.JK,GOTO,57.0,59.0,57.0,57.0,3172744900,58.2,61.25,33.23,0.4751,bearish,0.0
2025-07-04,GOTO.JK,GOTO,57.0,60.0,57.0,59.0,2412187900,58.0,61.1,39.62,0.4945,bearish,0.035088
2025-07-07,GOTO.JK,GOTO,60.0,60.0,58.0,60.0,1635911400,58.4,61.0,42.59,0.4992,bearish,0.016949
2025-07-08,GOTO.JK,GOTO,60.0,60.0,58.0,60.0,1498231100,58.6,60.95,42.59,0.4962,bearish,0.0
2025-07-09,GOTO.JK,GOTO,59.0,60.0,58.0,59.0,1312539300,59.0,60.6,40.29,0.3994,bearish,-0.016667
2025-07-10,GOTO.JK,GOTO,60.0,60.0,59.0,60.0,859690100,59.6,60.2,43.57,0.3865,bearish,0.016949
2025-07-11,GOTO.JK,GOTO,60.0,60.0,59.0,59.0,880783400,59.6,59.8,41.14,0.3872,bearish,-0.016667
2025-07-14,GOTO.JK,GOTO,59.0,60.0,58.0,59.0,2366012400,59.4,59.55,41.14,0.3583,bearish,0.0
2025-07-15,GOTO.JK,GOTO,59.0,60.0,58.0,59.0,2225600700,59.2,59.3,41.14,0.3583,bearish,0.0
2025-07-16,GOTO.JK,GOTO,59.0,60.0,58.0,59.0,1317626000,59.2,59.05,41.14,0.3583,bullish,0.0
2025-07-17,GOTO.JK,GOTO,60.0,61.0,59.0,60.0,3100097700,59.2,58.9,45.24,0.3628,bullish,0.016949
