date,stock_id,ticker,open,high,low,close,volume,ma_5,ma_20,rsi_14,volatility_20d,trend,daily_return
2024-04-03,ANTM.JK,ANTM,1450.1138890043217,1458.9024580285904,1432.5367509557846,1445.7196044921875,55402400,,,,,neutral,
2024-04-04,ANTM.JK,ANTM,1458.9024658203125,1472.0853194271226,1450.1138967491058,1458.9024658203125,47280700,,,,,neutral,0.009119
2024-04-05,ANTM.JK,ANTM,1463.2966337832147,1472.085202154285,1445.719497041074,1467.69091796875,35349900,,,,,neutral,0.006024
2024-04-16,ANTM.JK,ANTM,1480.8738467390367,1590.73095703125,1476.479562327348,1590.73095703125,201068200,,,,,neutral,0.083832
2024-04-17,ANTM.JK,ANTM,1595.1252332597057,1621.490939594577,1559.9709581465443,1577.548095703125,97314200,1508.1184,,,,neutral,-0.008287
2024-04-18,ANTM.JK,ANTM,1581.9424677309783,1595.1253216287364,1502.8453443444293,1516.0281982421875,105257300,1522.1801,,,,neutral,-0.038997
2024-04-19,ANTM.JK,ANTM,1551.1823702725496,1555.5766546075993,1516.0280955921519,1546.7880859375,86892700,1539.7573,,,,neutral,0.02029
2024-04-22,ANTM.JK,ANTM,1564.365351617673,1581.942490399894,1546.788212835452,1555.5767822265625,70463000,1557.3344,,,,neutral,0.005682
2024-04-23,ANTM.JK,ANTM,1555.5767674939386,1559.9710521478762,1520.4224902624371,1529.2110595703125,53092100,1545.0304,,,,neutral,-0.016949
2024-04-24,ANTM.JK,ANTM,1533.605313618978,1537.9995981852214,1476.4796142578125,1476.4796142578125,42661100,1524.8167,,,,neutral,-0.034483
2024-04-25,ANTM.JK,ANTM,1476.4795658903302,1489.662419157208,1392.9881618667698,1397.3824462890625,77798400,1501.0876,,,,neutral,-0.053571
2024-04-26,ANTM.JK,ANTM,1406.1710178291537,1419.3538711213018,1384.1995956755732,1401.7767333984375,45105100,1472.0853,,,,neutral,0.003145
2024-04-29,ANTM.JK,ANTM,1406.1710284442725,1423.748166299826,1379.8053216609424,1419.3538818359375,44759600,1444.8407,,,,neutral,0.012539
2024-04-30,ANTM.JK,ANTM,1428.1424638701649,1441.3253173828125,1406.1710413490853,1441.3253173828125,42746700,1427.2636,,,,neutral,0.01548
2024-05-02,ANTM.JK,ANTM,1410.5652538577451,1414.9595381376757,1327.0738525390625,1327.0738525390625,100915200,1397.3824,,41.8,,neutral,-0.079268
2024-05-03,ANTM.JK,ANTM,1331.4681253113204,1349.0452622791265,1296.3138513757078,1309.4967041015625,70316700,1379.8053,,40.13,,neutral,-0.013245
2024-05-06,ANTM.JK,ANTM,1322.6796923344677,1344.6511157951732,1309.4968382580446,1331.46826171875,41690800,1365.7436,,43.19,,neutral,0.016779
